0	According to Fedallah, why should you hang a sperm whale's head on one side of a ship and a right whale's on the other?	Your boat won't capsize	94
	170	0.20273	Why are whaling ships always well-lit?	Free access to oil		
	147	0.17873	Who is Ishmael?	The narrator of the novel and the only sailor to survive from the Pequod. He tells the entire story and actively participates in the drama that unfolds on Captain Ahab's whaling ship.	71	
	 35	0.17456	To what does Ishmael liken the experience of shipping aboard a whaler?	Committing suicide	122	
	 93	0.17456	What mainland city does Ishmael, the book's narrator, ship out from?	New Bedford	122	
	 88	0.15093	What is the ship that rescues Ishmael at the end of the novel?	Rachel	190	

191	What flavor permeates all others on Nantucket?	Fish	60

192	Where is Ahab's scar that resembles a lightning bolt?	On Ahab's cheek	62
	 62	0.26820	What does the scar on Ahab's cheek resemble?	A lightning bolt	192	

193	Who is the third mate?	Flask	85
	 33	0.50000	The name of the First Mate is?	Starbuck	85	
	 84	0.30957	What is the name of the Second Mate?	Stubb	162	
	162	0.24347	Who is the second mate on the Pequod?	Stubb	84	

194	What does Ishmail say about himself keeping watch?	He daydreams too much	173

195	Who wears a turban made of his own hair?	Fedallah's	
	 27	0.16469	Out of what is Fedallah's turban made?	His hair	69	
	 69	0.16469	What is Fedallah's turban made of?	His own hair	27	

196	What religion do Peleg, Bildad, and Starbuck share?	Quakerism	
	135	0.15900	Who is Bildad?	The other co-owner of the ship Pequod. He is the exact opposite of Captain Peleg; he is cool in temperament, religious, and shrewd.  Bildad and Peleg hire the crew.		

197	Who are the first, second, and third mates?	Starbuck, Stubbs, Flask	

198	With what does Starbuck consider killing Ahab?	Musket	
	113	0.28325	When Starbuck sees a row of muskets, what does he consider doing?	Killing Ahab		
	 47	0.21503	What does Fedallah prophesize will kill Captain Ahab?	Hemp	44	
	103	0.21403	When Ahab and Starbuck talk about their families, how does Ahab see himself on his relentless quest?	A pathetic fool		
	155	0.18337	Who is Starbuck?	A Quaker from Nantucket who serves as the first mate to the captain on the Pequod. He is an intelligent and brave officer who lives his life by Christian principles.		
	112	0.17522	When Starbuck confronts Ahab about leaking oil barrels that are costing the crew profit, how does Ahab respond?	Points a gun at Starbuck		

199	Who are the Quaker characters in Moby Dick?	Starbuck, Peleg, and Bildad	
	149	0.26901	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.		
	 64	0.19166	What frightens Ishmael the most about Moby Dick?	The whiteness of the whale	149	
	 78	0.19166	What is the famous first line of Moby Dick?	Call me Ishmael.		
	188	0.16756	To whom did Melville dedicate Moby Dick?	Nathaniel Hawthorne	123	
	125	0.15074	Which body part has Ahab lost to Moby Dick?	His leg		

200	What happened to the whaling ship called The Essex?	It was attacked and sunk by a sperm whale, inspiring Melville's story 	
	184	0.16986	What is it called when two or more whale ships meet at sea?	  A "gam"	72	
	 87	0.15478	What is the name of the ship in the story?	The Pequod		

